ENSP00000366380	6	29044213	29045240	27937471	27938379
ENSP00000366380	6	29044213	29045240	27977150	27978066
ENSP00000304419	6	27911185	27912396	29290735	29291620
ENSP00000387530	6	30184455	30213427	30238281	30238717
ENSP00000363169	6	34417454	34426125	34744176	34744631
ENSP00000230050	6	132814441	132817564	47562616	47563018
ENSP00000392251	6	29722775	29738528	121680173	121680489
ENSP00000392251	6	29722775	29738528	132997776	132998046
ENSP00000265753	7	74174245	74197101	27458166	27458849
ENSP00000419425	7	44796680	44824564	28279210	28279699
ENSP00000374869	7	38358512	38359162	38335041	38335360
ENSP00000374869	7	38358512	38359162	38340700	38341019
ENSP00000478719	7	102573807	102616757	44025970	44026353
ENSP00000411262	7	65960684	65982314	57178195	57178485
ENSP00000392519	7	6009245	6023834	73005576	73005707
ENSP00000392519	7	6009245	6023834	74890271	74890402
ENSP00000419425	7	44796680	44824564	98454116	98454606
ENSP00000307786	7	25120091	25125361	129117516	129117827
ENSP00000386208	7	144048948	144058845	144118470	144119360
ENSP00000375334	7	144228244	144239605	144250674	144251603
ENSP00000419425	7	44796680	44824564	144434829	144435310
ENSP00000351473	7	150722253	150750033	150746925	150747731
ENSP00000400500	7	108554543	108569750	158622281	158623461
ENSP00000410758	7	32485332	32495283	16888621	16888888
ENSP00000425996	7	135662496	135693418	56603410	56603550
ENSP00000392519	7	6009245	6023834	67302751	67302885
ENSP00000392519	7	6009245	6023834	75359395	75359526
ENSP00000419425	7	44796680	44824564	76361768	76362113
ENSP00000325775	7	99923269	99929620	99992397	99993062
ENSP00000392519	7	6009245	6023834	100336209	100336337
ENSP00000307786	7	25120091	25125361	121398454	121398767
ENSP00000420264	7	123828983	123877478	123814157	123814995
ENSP00000345096	7	128392277	128410252	138440682	138442241
ENSP00000316518	7	143026158	143027195	141862860	141863794
ENSP00000448789	7	141916399	141920625	141887148	141888083
ENSP00000374915	7	142345421	142345985	142299174	142299458
ENSP00000479267	7	142544212	142544685	142358627	142358899
ENSP00000374885	7	142389202	142389668	142372621	142372912
ENSP00000480999	7	142563740	142564245	142415351	142415664
ENSP00000374890	7	142407672	142408136	142434087	142434392
ENSP00000374894	7	142469537	142470013	142695888	142696178
ENSP00000386209	7	144109514	144110564	144142018	144142947
ENSP00000386209	7	144109514	144110564	144157250	144158156
ENSP00000375334	7	144228244	144239605	144299373	144300302
ENSP00000222547	7	93962762	94004382	150749736	150750091
ENSP00000455442	7	56114681	56116400	152366785	152366986
ENSP00000436580	8	7778591	7781413	7775744	7776380
ENSP00000436580	8	7778591	7781413	7793719	7794350
ENSP00000287038	8	98024851	98046469	20113339	20113657
ENSP00000221200	8	25427847	25458476	31220015	31220970
ENSP00000009589	8	56067295	56074581	38434387	38434740
ENSP00000393298	8	38176533	38213301	69859270	69860540
ENSP00000220913	8	140511298	140517137	73511263	73511653
ENSP00000428612	8	81693607	81696174	81634355	81635440
ENSP00000009589	8	56067295	56074581	100776515	100776868
ENSP00000276689	8	124539101	124580648	110809373	110809894
ENSP00000436580	8	7778591	7781413	7526663	7527294
ENSP00000436580	8	7778591	7781413	7544661	7545297
ENSP00000443194	8	18170477	18223689	18370583	18371481
ENSP00000287038	8	98024851	98046469	57392546	57392879
ENSP00000297564	8	99873200	99894062	64331928	64332152
ENSP00000009589	8	56067295	56074581	71895995	71896329
ENSP00000363804	9	107484852	107490482	4803791	4805061
ENSP00000369757	9	19375715	19380254	19200351	19201046
ENSP00000418018	9	21480839	21482313	21058793	21059293
ENSP00000484479	9	21304326	21305312	21178610	21179188
ENSP00000484479	9	21304326	21305312	21190671	21191244
ENSP00000484479	9	21304326	21305312	21209206	21209779
ENSP00000484479	9	21304326	21305312	21231283	21231859
ENSP00000438815	9	104604671	104605627	35859068	35859950
ENSP00000344040	9	35957108	35958154	35991345	35992285
ENSP00000361076	9	133348214	133351426	39983822	39984395
ENSP00000361076	9	133348214	133351426	63581255	63581828
ENSP00000369757	9	19375715	19380254	82744067	82744792
ENSP00000369757	9	19375715	19380254	86374969	86375706
ENSP00000334068	9	104569168	104570130	104656760	104657710
ENSP00000361076	9	133348214	133351426	106978779	106979554
ENSP00000366482	9	69035259	69120427	124968297	124968857
ENSP00000318012	9	128683424	128696400	137641011	137641572
ENSP00000420741	9	137243584	137247770	138179261	138179764
ENSP00000354739	9	127447674	127451405	477856	478332
ENSP00000369757	9	19375715	19380254	4633032	4633767
ENSP00000361076	9	133348214	133351426	14204248	14205041
ENSP00000370091	9	15464066	15511019	15055060	15056028
ENSP00000416638	9	133348214	133351426	20532555	20533045
ENSP00000369574	9	21165637	21166660	21321348	21321778
ENSP00000484479	9	21304326	21305312	21420254	21420795
ENSP00000369578	9	21140214	21142145	21455484	21456065
ENSP00000253004	9	130444929	130501274	32945996	32947225
ENSP00000344040	9	35957108	35958154	36013184	36014118
ENSP00000361076	9	133348214	133351426	41479960	41480533
ENSP00000361076	9	133348214	133351426	62266324	62266897
ENSP00000253004	9	130444929	130501274	78178263	78179509
ENSP00000364976	9	89311198	89316703	78219120	78219354
ENSP00000341988	9	81988772	81995256	81915390	81919873
ENSP00000305055	9	111327483	111330183	104590047	104590929
ENSP00000317357	9	104694379	104695485	104722271	104723268
ENSP00000306974	9	122526358	122527296	122607876	122608787
ENSP00000363162	9	114587746	114598373	136779938	136780215
ENSP00000368207	X	31071241	31072053	37077869	37078401
ENSP00000385746	X	21940573	21994835	47718005	47719099
ENSP00000275988	X	57118551	57121546	57068914	57069646
ENSP00000368226	X	30653359	30731456	101778882	101780540
ENSP00000354723	X	104011147	104013687	103904339	103904740
ENSP00000354723	X	104011147	104013687	104062560	104063036
ENSP00000360961	X	116461682	116463003	116692973	116693239
ENSP00000360165	X	128050962	128052398	128127088	128128212
ENSP00000405601	X	150980509	150990775	134961731	134962308
ENSP00000339090	X	130401969	130413343	141263343	141264202
ENSP00000244096	X	152133310	152138578	142147840	142148842
ENSP00000354660	X	142202345	142205290	142172869	142173989
ENSP00000386566	X	141838316	141897832	142194503	142195490
ENSP00000430988	X	47217860	47229997	147812545	147812951
ENSP00000328177	X	149688228	149717266	149649177	149650182
ENSP00000329199	X	152766136	152769747	152114608	152115540
ENSP00000359314	X	152727484	152733735	152708798	152709001
ENSP00000276344	X	151912509	151925170	152784633	152785437
ENSP00000382867	X	35798342	35803735	26199823	26200659
ENSP00000355198	X	30230436	30237492	26223652	26224608
ENSP00000314543	X	26138343	26140735	27811884	27812915
ENSP00000314543	X	26138343	26140735	27832175	27833210
ENSP00000368266	X	30242052	30244193	27854323	27855353
ENSP00000244096	X	152133310	152138578	30209387	30210238
ENSP00000314543	X	26138343	26140735	35058966	35059973
ENSP00000382867	X	35798342	35803735	35710950	35711858
ENSP00000422633	X	52061827	52069248	52188803	52188943
ENSP00000412189	X	77968874	77969638	54671986	54672635
ENSP00000171757	X	78945332	78961954	79084919	79085852
ENSP00000369895	X	14008279	14029893	86304367	86305087
ENSP00000361457	X	107713221	107777342	91422244	91422536
ENSP00000354708	X	101615118	101618001	101597371	101598068
ENSP00000468980	X	104099214	104157027	103928097	103929016
ENSP00000354723	X	104011147	104013687	103975826	103976302
ENSP00000359393	X	150980509	150990775	112689915	112690511
ENSP00000404375	X	101390824	101396154	114589578	114589932
ENSP00000340748	X	131543976	131545056	131619171	131619914
ENSP00000404375	X	101390824	101396154	134522670	134522997
ENSP00000244096	X	152133310	152138578	138482787	138483794
ENSP00000286482	X	149881141	149885835	149808226	149809143
ENSP00000276344	X	151912509	151925170	152683039	152683843
ENSP00000359314	X	152727484	152733735	152740250	152740453
ENSP00000359314	X	152727484	152733735	152759482	152759685
ENSP00000311166	Y	18546671	18588963	2883138	2883652
ENSP00000354799	Y	25622162	25624902	9166088	9167702
ENSP00000354799	Y	25622162	25624902	17882090	17883298
ENSP00000354799	Y	25622162	25624902	18182838	18184414
ENSP00000302968	Y	25622162	25624902	22520681	22521949
ENSP00000354799	Y	25622162	25624902	23855535	23857091
ENSP00000302968	Y	25622162	25624902	24049869	24051077
ENSP00000302968	Y	25622162	25624902	25994684	25995951
ENSP00000354799	Y	25622162	25624902	17721598	17723174
ENSP00000354799	Y	25622162	25624902	18022709	18023917
ENSP00000302968	Y	25622162	25624902	21696570	21698188
ENSP00000354799	Y	25622162	25624902	22064086	22065712
ENSP00000302968	Y	25622162	25624902	23674125	23675392
ENSP00000302968	Y	25622162	25624902	25619054	25620262
ENSP00000354799	Y	25622162	25624902	25813013	25814569
ENSP00000485108	11	90085950	90087131	49133653	49134801
ENSP00000485108	11	90085950	90087131	49081916	49083094
ENSP00000456539	4	190173774	190185942	190021409	190022665
ENSP00000485337	8	12132417	12134438	12374366	12375546
ENSP00000485131	9	33383179	33402682	40491577	40491675
ENSP00000485131	9	33383179	33402682	43119907	43120005
ENSP00000485131	9	33383179	33402682	63327080	63327178
ENSP00000485131	9	33383179	33402682	64631580	64631678
ENSP00000485131	9	33383179	33402682	65136790	65136888
ENSP00000485131	9	33383179	33402682	63133279	63133377
ENSP00000485131	9	33383179	33402682	65884672	65884770
ENSP00000485698	6	107028213	107051342	154549505	154550239
ENSP00000375035	14	106578744	106579236	106851113	106851428
ENSP00000410848	3	39406689	39412542	168666559	168667327
ENSP00000396085	7	143052320	143053347	143062535	143063398
ENSP00000488500	X	153395640	153401420	153028785	153030543
ENSP00000487727	14	106025145	106025630	106377302	106377733
ENSP00000489472	17	43940804	43942468	28247585	28247951
ENSP00000334146	19	53124072	53159075	52473336	52475239
ENSP00000374854	22	22880706	22881396	22750374	22750654
ENSP00000374849	22	22792491	22793007	22856742	22857056
ENSP00000344868	7	35800932	35907105	152367507	152368658
ENSP00000417711	9	34723055	34729467	34889529	34893160
ENSP00000489547	X	51617024	51618968	51395985	51396670
XXX	XXX	XXX	XXX	XXX	XXX
ENSMUSP00000005067	10	81044075	81060178	16424170	16425070
ENSMUSP00000129315	10	20347819	20361669	18336121	18337241
ENSMUSP00000073581	10	23785211	23787195	33435479	33435771
ENSMUSP00000122973	10	127063534	127067920	34213713	34214261
ENSMUSP00000075226	10	95480806	95501927	74862991	74863416
ENSMUSP00000074876	10	77711457	77712009	77734844	77735155
ENSMUSP00000136066	10	77689957	77690757	77741799	77742638
ENSMUSP00000129952	10	86655939	86657381	85709327	85710772
ENSMUSP00000042691	10	62580248	62602298	85726612	85728452
ENSMUSP00000042691	10	62580248	62602298	86550808	86552656
ENSMUSP00000129952	10	86655939	86657381	86621021	86622178
ENSMUSP00000129952	10	86655939	86657381	86622302	86623371
ENSMUSP00000073581	10	23785211	23787195	88730321	88730716
ENSMUSP00000130793	10	104194042	104196522	100297903	100298652
ENSMUSP00000130793	10	104194042	104196522	100371381	100372133
ENSMUSP00000127137	10	104142987	104153674	100376471	100377326
ENSMUSP00000079703	10	35708691	35711891	111806388	111807229
ENSMUSP00000073581	10	23785211	23787195	111829325	111829604
ENSMUSP00000071490	10	129046132	129047061	129033866	129034789
ENSMUSP00000071490	10	129046132	129047061	129063034	129063957
ENSMUSP00000055273	10	18779813	18785011	18800517	18801813
ENSMUSP00000020286	10	61648552	61674168	21948860	21949659
ENSMUSP00000090327	10	24027222	24028298	24013470	24014521
ENSMUSP00000101011	10	80047166	80056439	45875291	45875842
ENSMUSP00000044993	10	80852825	80855209	71148160	71148463
ENSMUSP00000042691	10	62580248	62602298	85790241	85792084
ENSMUSP00000129952	10	86655939	86657381	85807809	85809253
ENSMUSP00000139041	10	82619851	82623228	85829742	85829957
ENSMUSP00000129952	10	86655939	86657381	86573044	86574199
ENSMUSP00000129952	10	86655939	86657381	86574323	86575480
ENSMUSP00000129952	10	86655939	86657381	86601761	86602883
ENSMUSP00000042691	10	62580248	62602298	86640683	86642531
ENSMUSP00000139041	10	82619851	82623228	86685889	86686113
ENSMUSP00000130793	10	104194042	104196522	100325446	100326290
ENSMUSP00000127137	10	104142987	104153674	100330549	100331404
ENSMUSP00000127137	10	104142987	104153674	100356246	100357101
ENSMUSP00000059714	10	129767498	129768436	129547673	129548514
ENSMUSP00000059714	10	129767498	129768436	129578757	129579440
ENSMUSP00000100891	10	126978717	126999975	130412499	130413309
ENSMUSP00000071486	11	120345690	120348542	12936837	12937953
ENSMUSP00000099859	11	44454571	44470498	16635112	16636066
ENSMUSP00000020794	11	87109234	87124635	30822315	30822670
ENSMUSP00000127034	11	69666936	69672423	40569313	40570525
ENSMUSP00000113652	11	113661319	113684155	46450980	46451395
ENSMUSP00000090839	11	49015874	49051242	49069699	49071070
ENSMUSP00000076390	11	49523721	49524660	52155353	52156283
ENSMUSP00000129108	11	116671660	116675799	56262858	56263094
ENSMUSP00000055961	11	58454915	58455980	58477358	58478181
ENSMUSP00000016703	11	116021912	116027962	61416405	61416815
ENSMUSP00000073175	11	68901583	68906989	70128972	70129342
ENSMUSP00000099541	11	78180932	78183584	70909260	70909732
ENSMUSP00000077467	11	73485887	73491477	73405445	73406379
ENSMUSP00000072758	11	73602582	73603520	73540422	73541353
ENSMUSP00000077966	11	74206198	74207289	74255699	74256631
ENSMUSP00000074672	11	50984658	50985720	74298169	74299034
ENSMUSP00000025278	11	94653767	94660089	80822783	80823214
ENSMUSP00000119603	11	95666957	95680773	81572661	81573473
ENSMUSP00000076333	11	3415982	3452363	86404706	86405222
ENSMUSP00000002818	11	5955693	5967780	92792704	92793279
ENSMUSP00000115044	11	115523102	115536276	99839976	99840260
ENSMUSP00000117987	11	6415443	6419817	119646189	119646627
ENSMUSP00000115044	11	115523102	115536276	6453151	6453435
ENSMUSP00000102987	11	100715009	100738215	21491314	21491817
ENSMUSP00000117987	11	6415443	6419817	26712888	26713376
ENSMUSP00000058119	11	50969020	50969967	50959009	50959942
ENSMUSP00000075832	11	51006974	51007897	50991798	50992709
ENSMUSP00000126003	11	49551749	49552684	51142532	51143461
ENSMUSP00000045025	11	49057194	49064206	58187804	58188982
ENSMUSP00000020504	11	54866383	54870501	66878406	66878749
ENSMUSP00000099541	11	78180932	78183584	70879428	70879898
ENSMUSP00000088029	11	96068852	96075670	75427753	75428149
ENSMUSP00000090511	11	83703991	83706268	83688304	83688453
ENSMUSP00000020657	11	51985497	52000762	87944403	87944811
ENSMUSP00000073175	11	68901583	68906989	93695082	93695549
ENSMUSP00000117987	11	6415443	6419817	97096903	97097294
ENSMUSP00000090305	11	101442298	101445529	101939501	101939896
ENSMUSP00000098926	11	33152287	33163206	106509184	106509794
ENSMUSP00000099541	11	78180932	78183584	108716480	108716903
ENSMUSP00000090305	11	101442298	101445529	114932871	114933268
ENSMUSP00000131746	12	24251846	24252181	19881986	19882319
ENSMUSP00000127423	12	23968510	23968845	20920636	20920967
ENSMUSP00000131746	12	24251846	24252181	21778270	21778602
ENSMUSP00000127423	12	23968510	23968845	21783936	21784268
ENSMUSP00000127423	12	23968510	23968845	21898621	21898953
ENSMUSP00000131746	12	24251846	24252181	22030255	22030587
ENSMUSP00000131746	12	24251846	24252181	22156025	22156357
ENSMUSP00000135963	12	19954505	19954840	22274178	22274512
ENSMUSP00000127423	12	23968510	23968845	22466384	22466716
ENSMUSP00000131746	12	24251846	24252181	22745080	22745413
ENSMUSP00000100800	12	19606929	19607264	23009637	23009967
ENSMUSP00000131746	12	24251846	24252181	23189066	23189398
ENSMUSP00000131746	12	24251846	24252181	23314737	23315069
ENSMUSP00000131746	12	24251846	24252181	23426549	23426883
ENSMUSP00000127423	12	23968510	23968845	23634143	23634475
ENSMUSP00000135963	12	19954505	19954840	23800314	23800646
ENSMUSP00000136072	12	19387809	19390286	24096842	24097245
ENSMUSP00000136072	12	19387809	19390286	24252055	24252458
ENSMUSP00000059766	12	69182731	69184083	31894662	31894978
ENSMUSP00000136275	12	59081019	59081900	76277036	76277614
ENSMUSP00000061616	12	111538101	111546753	78255413	78256652
ENSMUSP00000136437	12	87644246	87644467	88046287	88046504
ENSMUSP00000136437	12	87644246	87644467	88112927	88113141
ENSMUSP00000137317	12	88018337	88018771	88139363	88139793
ENSMUSP00000100231	12	113702124	113702578	113589980	113590252
ENSMUSP00000100231	12	113702124	113702578	113612994	113613281
ENSMUSP00000100231	12	113702124	113702578	113687218	113687514
ENSMUSP00000100276	12	114523441	114523887	113803022	113803333
ENSMUSP00000100240	12	113859149	113859616	113875796	113876082
ENSMUSP00000100232	12	113879096	113879529	113877375	113877654
ENSMUSP00000100233	12	113736111	113736570	113884766	113885057
ENSMUSP00000100240	12	113859149	113859616	113968554	113968852
ENSMUSP00000100245	12	113948282	113948732	114013143	114013460
ENSMUSP00000100259	12	113964388	113964818	114107267	114107587
ENSMUSP00000100259	12	113964388	113964818	114127541	114127855
ENSMUSP00000100316	12	115507545	115507977	114351709	114352013
ENSMUSP00000100273	12	114479005	114479451	114496016	114496304
ENSMUSP00000100273	12	114479005	114479451	114547272	114547565
ENSMUSP00000100286	12	114708648	114709081	114676749	114677065
ENSMUSP00000100294	12	114879888	114880321	114736245	114736562
ENSMUSP00000100291	12	114788372	114788805	114843651	114843964
ENSMUSP00000100286	12	114708648	114709081	114875304	114875621
ENSMUSP00000100325	12	115833950	115834396	114970055	114970358
ENSMUSP00000100320	12	115623161	115623595	115611347	115611632
ENSMUSP00000100306	12	115193675	115194108	116009659	116009966
ENSMUSP00000071728	12	36090379	36091829	9429546	9430096
ENSMUSP00000127423	12	23968510	23968845	17882197	17882529
ENSMUSP00000135963	12	19954505	19954840	17993133	17993465
ENSMUSP00000131746	12	24251846	24252181	18136186	18136452
ENSMUSP00000135963	12	19954505	19954840	18387755	18388087
ENSMUSP00000131746	12	24251846	24252181	18610385	18610717
ENSMUSP00000135963	12	19954505	19954840	19044693	19045027
ENSMUSP00000135963	12	19954505	19954840	19176105	19176423
ENSMUSP00000131746	12	24251846	24252181	19288801	19289131
ENSMUSP00000136072	12	19387809	19390286	19606652	19607055
ENSMUSP00000135963	12	19954505	19954840	19704294	19704605
ENSMUSP00000136072	12	19387809	19390286	20071602	20072008
ENSMUSP00000127423	12	23968510	23968845	20196917	20197249
ENSMUSP00000131746	12	24251846	24252181	20312515	20312848
ENSMUSP00000100800	12	19606929	19607264	20615304	20615636
ENSMUSP00000100800	12	19606929	19607264	20990762	20991080
ENSMUSP00000053671	12	54645374	54656572	31240770	31240976
ENSMUSP00000035245	12	110872610	110889145	45905249	45905725
ENSMUSP00000021719	12	111961376	111966977	60317903	60318040
ENSMUSP00000059766	12	69182731	69184083	80613296	80613609
ENSMUSP00000126351	12	87772425	87775755	87494721	87495152
ENSMUSP00000136437	12	87644246	87644467	87759158	87759375
ENSMUSP00000136437	12	87644246	87644467	88058081	88058299
ENSMUSP00000136437	12	87644246	87644467	88124666	88124884
ENSMUSP00000128354	12	113654967	113655244	113572944	113573218
ENSMUSP00000128354	12	113654967	113655244	113589965	113590230
ENSMUSP00000128354	12	113654967	113655244	113612988	113613259
ENSMUSP00000128354	12	113654967	113655244	113687227	113687492
ENSMUSP00000128354	12	113654967	113655244	113875796	113876060
ENSMUSP00000093010	12	114630680	114630973	114555609	114555902
ENSMUSP00000021719	12	111961376	111966977	114671223	114671401
ENSMUSP00000093010	12	114630680	114630973	114671968	114672261
ENSMUSP00000093010	12	114630680	114630973	114676749	114677041
ENSMUSP00000093010	12	114630680	114630973	114704147	114704440
ENSMUSP00000093010	12	114630680	114630973	114736257	114736538
ENSMUSP00000093010	12	114630680	114630973	114740408	114740701
ENSMUSP00000093010	12	114630680	114630973	114781409	114781702
ENSMUSP00000093010	12	114630680	114630973	114804616	114804909
ENSMUSP00000093010	12	114630680	114630973	114809433	114809714
ENSMUSP00000093010	12	114630680	114630973	114812321	114812605
ENSMUSP00000093010	12	114630680	114630973	114835223	114835516
ENSMUSP00000093010	12	114630680	114630973	114843651	114843943
ENSMUSP00000093010	12	114630680	114630973	114875304	114875597
ENSMUSP00000093010	12	114630680	114630973	114910023	114910303
ENSMUSP00000093010	12	114630680	114630973	114924968	114925233
ENSMUSP00000093010	12	114630680	114630973	114963386	114963674
ENSMUSP00000093010	12	114630680	114630973	114970079	114970349
ENSMUSP00000093010	12	114630680	114630973	114977699	114977986
ENSMUSP00000093010	12	114630680	114630973	115038227	115038520
ENSMUSP00000093010	12	114630680	114630973	115131381	115131668
ENSMUSP00000093010	12	114630680	114630973	115344543	115344830
ENSMUSP00000093010	12	114630680	114630973	115371986	115372278
ENSMUSP00000093010	12	114630680	114630973	115691889	115692182
ENSMUSP00000093010	12	114630680	114630973	115888096	115888389
ENSMUSP00000093010	12	114630680	114630973	116009659	116009954
ENSMUSP00000093609	13	27956155	27956415	12917714	12917965
ENSMUSP00000093609	13	27956155	27956415	13224663	13224917
ENSMUSP00000089312	13	23249238	23250323	22144444	22145525
ENSMUSP00000077711	13	22501337	22502245	22174707	22175595
ENSMUSP00000089331	13	22244215	22245105	22298630	22299478
ENSMUSP00000077711	13	22501337	22502245	22625791	22626508
ENSMUSP00000073868	13	23034294	23035520	22628077	22629164
ENSMUSP00000128942	13	22772327	22773325	22691045	22691966
ENSMUSP00000093657	13	22805580	22806518	22725687	22726622
ENSMUSP00000079139	13	23099071	23100129	22732977	22733684
ENSMUSP00000073868	13	23034294	23035520	22736994	22738093
ENSMUSP00000073868	13	23034294	23035520	22844994	22846034
ENSMUSP00000089327	13	22354346	22355248	22931301	22932183
ENSMUSP00000076163	13	23011249	23012403	23113837	23114845
ENSMUSP00000089324	13	22474618	22475520	23201185	23202079
ENSMUSP00000077477	13	23751088	23751593	23746171	23746499
ENSMUSP00000097121	13	50245181	50250308	49890423	49892868
ENSMUSP00000097121	13	50245181	50250308	50006978	50009149
ENSMUSP00000097121	13	50245181	50250308	50161188	50163856
ENSMUSP00000137219	13	49899119	49904597	50398564	50401291
ENSMUSP00000097118	13	50698329	50703409	50610615	50613162
ENSMUSP00000129767	13	14613242	14625671	61687282	61687980
ENSMUSP00000126892	13	97760130	97760588	61710585	61710992
ENSMUSP00000129767	13	14613242	14625671	62199756	62200453
ENSMUSP00000126892	13	97760130	97760588	62217547	62217984
ENSMUSP00000103623	13	62368863	62371936	62350936	62352433
ENSMUSP00000073161	13	97129427	97137926	77553610	77554373
ENSMUSP00000135647	13	58391142	58403343	91261433	91262423
ENSMUSP00000097529	13	3882565	3918220	108309203	108310825
ENSMUSP00000111141	13	120308146	120308649	119905902	119906340
ENSMUSP00000137272	13	120026439	120027011	120093854	120094377
ENSMUSP00000137272	13	120026439	120027011	120223084	120223450
ENSMUSP00000089327	13	22354346	22355248	22123295	22124190
ENSMUSP00000089312	13	23249238	23250323	22385475	22386531
ENSMUSP00000089312	13	23249238	23250323	22556028	22557076
ENSMUSP00000089327	13	22354346	22355248	22960888	22961770
ENSMUSP00000079139	13	23099071	23100129	23056710	23057590
ENSMUSP00000021942	13	55322055	55325271	26194676	26195314
ENSMUSP00000097121	13	50245181	50250308	50198021	50200566
ENSMUSP00000137219	13	49899119	49904597	50513050	50515792
ENSMUSP00000097118	13	50698329	50703409	50567873	50570537
ENSMUSP00000137219	13	49899119	49904597	50647261	50649941
ENSMUSP00000097118	13	50698329	50703409	50778953	50781123
ENSMUSP00000131361	13	49976258	49976488	50811434	50811667
ENSMUSP00000097118	13	50698329	50703409	50850131	50852560
ENSMUSP00000103623	13	62368863	62371936	61859702	61861186
ENSMUSP00000126604	13	62773608	62777089	61932696	61934294
ENSMUSP00000071652	13	73988963	73989148	64210508	64210690
ENSMUSP00000137272	13	120026439	120027011	119837910	119838276
ENSMUSP00000137272	13	120026439	120027011	119968137	119968660
ENSMUSP00000136787	13	119912237	119912752	120160886	120161348
ENSMUSP00000136787	13	119912237	119912752	120270183	120270639
ENSMUSP00000135996	13	120173184	120173696	120283246	120283754
ENSMUSP00000135996	13	120173184	120173696	120288855	120289397
ENSMUSP00000135394	14	74732297	74750765	3051652	3052521
ENSMUSP00000135394	14	74732297	74750765	3210974	3211844
ENSMUSP00000093865	14	7374667	7412375	19496169	19496551
ENSMUSP00000126960	14	12284209	12303231	21010949	21011299
ENSMUSP00000056293	14	51203689	51204156	43853725	43854182
ENSMUSP00000098256	14	43818765	43875517	43874871	43875333
ENSMUSP00000056293	14	51203689	51204156	43901683	43902140
ENSMUSP00000056418	14	51255266	51256112	43969077	43969511
ENSMUSP00000067008	14	43957069	43963080	44056981	44057416
ENSMUSP00000131676	14	106100753	106101157	47419767	47420180
ENSMUSP00000075074	14	51162260	51163018	51167967	51168425
ENSMUSP00000056418	14	51255266	51256112	51793311	51793753
ENSMUSP00000128952	14	118267158	118267768	94505373	94505822
ENSMUSP00000128952	14	118267158	118267768	99291207	99291681
ENSMUSP00000135394	14	74732297	74750765	5877066	5877924
ENSMUSP00000135394	14	74732297	74750765	5958422	5959292
ENSMUSP00000135394	14	74732297	74750765	6034943	6035812
ENSMUSP00000135394	14	74732297	74750765	7241418	7242287
ENSMUSP00000135394	14	74732297	74750765	7565236	7566106
ENSMUSP00000055313	14	63145153	63177793	18531363	18532604
ENSMUSP00000096471	14	73661225	73662721	30750245	30751744
ENSMUSP00000108003	14	24490681	24496146	34280843	34281179
ENSMUSP00000067008	14	43957069	43963080	43864917	43865351
ENSMUSP00000067008	14	43957069	43963080	43912992	43913426
ENSMUSP00000056418	14	51255266	51256112	43991714	43992171
ENSMUSP00000123872	14	43922720	43923559	44046987	44047454
ENSMUSP00000056293	14	51203689	51204156	44074568	44075025
ENSMUSP00000056418	14	51255266	51256112	51753507	51753954
ENSMUSP00000056293	14	51203689	51204156	51839090	51839461
ENSMUSP00000100440	14	53683647	53684176	52607529	52607803
ENSMUSP00000100414	14	53418349	53418872	52711117	52711401
ENSMUSP00000100346	14	52580707	52581213	52887741	52888079
ENSMUSP00000136664	14	53001713	53002232	52914419	52914694
ENSMUSP00000100362	14	53519303	53519859	53135390	53135677
ENSMUSP00000100346	14	52580707	52581213	53198679	53199017
ENSMUSP00000136664	14	53001713	53002232	53225393	53225668
ENSMUSP00000100346	14	52580707	52581213	53586625	53586963
ENSMUSP00000136664	14	53001713	53002232	53614927	53615223
ENSMUSP00000100382	14	53042428	53042891	53738544	53738837
ENSMUSP00000100364	14	53155601	53156088	53778627	53778869
ENSMUSP00000100389	14	53122114	53122610	53863390	53863654
ENSMUSP00000096471	14	73661225	73662721	102416665	102418154
ENSMUSP00000087632	15	36308144	36308956	31654770	31655578
ENSMUSP00000130678	15	52477614	52478228	51548357	51548970
ENSMUSP00000087632	15	36308144	36308956	56782641	56783442
ENSMUSP00000060650	15	77477047	77491069	77656048	77656836
ENSMUSP00000009039	15	34440505	34443640	93308039	93308377
ENSMUSP00000046506	15	5116613	5119140	99810292	99810582
ENSMUSP00000135002	15	100353149	100383964	101404011	101404441
ENSMUSP00000046506	15	5116613	5119140	21049389	21049676
ENSMUSP00000130678	15	52477614	52478228	54986583	54987097
ENSMUSP00000112644	15	97784355	97792692	65195335	65195775
ENSMUSP00000050745	15	77524867	77533315	77625771	77626634
ENSMUSP00000087632	15	36308144	36308956	90957974	90958670
ENSMUSP00000036384	15	78559169	78572783	93412748	93413259
ENSMUSP00000110183	16	48310477	48319723	12408286	12409179
ENSMUSP00000077604	16	59085552	59086481	59022117	59022845
ENSMUSP00000071224	16	59074155	59075078	59050392	59051289
ENSMUSP00000077604	16	59085552	59086481	59063611	59064367
ENSMUSP00000065535	16	59201466	59202519	59255128	59256000
ENSMUSP00000062074	16	88707171	88707962	88679069	88679432
ENSMUSP00000062370	16	88773181	88774206	88811715	88812182
ENSMUSP00000058956	16	3592398	3593339	3601925	3602862
ENSMUSP00000058956	16	3592398	3593339	3617852	3618776
ENSMUSP00000077857	16	33056453	33060189	22244168	22244452
ENSMUSP00000023913	16	96145407	96157852	23034022	23034526
ENSMUSP00000077857	16	33056453	33060189	35920467	35920796
ENSMUSP00000062370	16	88773181	88774206	88786836	88787356
ENSMUSP00000062370	16	88773181	88774206	88798451	88798928
